#,0.09447667343042393
��,0.07377417903733693
�,0.05443094916779127
daihyo,0.03508771929824561
",",0.033288349077822764
て,0.017543859649122806
の,0.015294646873594242
、,0.014844804318488529
が,0.014394961763382817
_,0.013945119208277103
に,0.013045434098065677
で,0.012145748987854251
日本,0.011695906432748537
な,0.010796221322537112
。,0.009446693657219974
ぁ,0.00899685110211426
を,0.00899685110211426
は,0.008547008547008548
WorldCup,0.008547008547008548
も,0.008097165991902834
し,0.007197480881691408
か,0.006747638326585695
なぁ,0.006747638326585695
JPN,0.006297795771479982
た,0.006297795771479982
ポ,0.006297795771479982
てる,0.005847953216374269
・,0.005847953216374269
.,0.005689971504832797
ワールドカ,0.005398110661268556
と,0.004948268106162843
美,0.004744333023994571
/,0.004498889210972568
2018,0.00449842555105713
あ,0.00449842555105713
ロシア,0.004495116576948104
W,0.004048582995951417
杯,0.004048582995951417
宽,0.004048582995951417
ランド,0.004048582995951417
ん,0.004048582995951417
代表,0.004048582995951417
JPNPOL,0.004048582995951417
　#,0.004048582995951417
戦,0.0036900367964402218
…,0.003598740440845704
POL,0.003598740440845704
https,0.003598740440845704
://,0.003598740440845704
t,0.003598740440845704
co,0.003598740440845704
ー,0.003598740440845704
かなり,0.0035487530176936035
しか,0.0035487530176936035
おじさん,0.0035487530176936035
ね,0.003148897885739991
ミス,0.003148897885739991
���,0.003148897885739991
柴崎,0.003148897885739991
見,0.0028449857524163987
1,0.002699055330634278
-,0.002699055330634278
vs,0.002699055330634278
れ,0.002699055330634278
ーランド,0.002699055330634278
今日,0.002699055330634278
Worldcup,0.0025603478996836086
視,0.0025603478996836086
くん,0.0025603478996836086
よ,0.00249938289498476
槙,0.0023708214603469988
相手,0.0023579141725104196
する,0.0023488648664888563
ドア,0.002301524622623977
぀�,0.002301524622623977
じ,0.002249212775528565
め,0.002249212775528565
パス,0.002249212775528565
コロンビア,0.002249212775528565
から,0.002249212775528565
����,0.002249212775528565
サヂ,0.002249212775528565
",#",0.002249212775528565
画面,0.002249212775528565
worldcup,0.002249212775528565
けど,0.002249212775528565
前,0.0022157272417981035
セネガル,0.0021085924551086984
無,0.0021007656920668826
WorldCupRussia,0.0020871035173658163
Rusia,0.0020871035173658163
だ,0.0020871035173658163
ながら,0.0019367337021487948
前線,0.0019367337021487948
たら,0.0018966571682775993
5,0.001799370220422852
感じ,0.001799370220422852
SAMURAIBLUE,0.001799370220422852
ラン,0.001799370220422852
って,0.001799370220422852
これ,0.001799370220422852
ぼ,0.001799370220422852
SEN,0.001799370220422852
ら,0.001799370220422852
なあ,0.001799370220422852
×,0.001799370220422852
観戦,0.001798046630779242
少,0.001798046630779242
ヂ,0.001798046630779242
最前線,0.0017743765088468018
頑張っ,0.0017743765088468018
zNcw,0.0017743765088468018
攻,0.0017743765088468018
庑,0.0017743765088468018
打っ,0.0017743765088468018
思い,0.0017743765088468018
🇨🇴,0.0017743765088468018
てん,0.0017743765088468018
みつけ,0.0017743765088468018
いね,0.0017743765088468018
持ち味,0.0017743765088468018
ール,0.0017743765088468018
時代,0.0017743765088468018
ッ,0.0017743765088468018
小さ,0.0017743765088468018
ャー,0.0017743765088468018
得点,0.0017743765088468018
乗っ,0.0017743765088468018
明らか,0.0017743765088468018
岳,0.0017743765088468018
JFA,0.0017743765088468018
2017,0.0017743765088468018
phmrorD,0.0017743765088468018
MM,0.0017743765088468018
様,0.0017743765088468018
バタバタ,0.0017743765088468018
スタイル,0.0017743765088468018
挟み込ん,0.0017743765088468018
２,0.0017743765088468018
謎,0.0017743765088468018
〕,0.0017743765088468018
済,0.0017743765088468018
yYGr,0.0017743765088468018
7,0.0017743765088468018
ビューイング,0.0017743765088468018
抜い,0.0017743765088468018
vRQwsMlsnz,0.0017743765088468018
あぁ,0.0017743765088468018
わ,0.0017743765088468018
不安,0.0017743765088468018
周り,0.0017743765088468018
球,0.0017743765088468018
のに,0.0017743765088468018
失,0.0017743765088468018
行ける,0.0017743765088468018
maTRFt,0.0017743765088468018
として,0.0017743765088468018
